hash,wikipedia_article
6ajvCyak,"https://en.wikipedia.org/wiki/Aleksandar_Aleksandrov_(footballer,_born_April_1986)"
6cAIrW5Q,https://en.wikipedia.org/wiki/Alejandro_Grimaldo
6cK1wOfD,https://en.wikipedia.org/wiki/Oliver_Torres
6cZMP6lB,https://en.wikipedia.org/wiki/Jonathan_de_Guzm%C3%A1n
6e460XQL,https://en.wikipedia.org/wiki/Andr%C3%A9_Ramalho
6e7Be9VI,https://en.wikipedia.org/wiki/Andrew_Robertson
6et6rxwE,https://en.wikipedia.org/wiki/Ezequiel_Lavezzi
6gFji4JC,https://en.wikipedia.org/wiki/Leandro_Greco
6gT7jXMK,"https://en.wikipedia.org/wiki/Sergio_Garc%C3%ADa_(footballer,_born_1983)"
6i10QpDe,https://en.wikipedia.org/wiki/Josep_Sene
6iP1N7x7,https://en.wikipedia.org/wiki/Ezequiel_Ponce
6iUXQVdq,https://en.wikipedia.org/wiki/Serge_Aurier
6iZjDNFC,https://en.wikipedia.org/wiki/Serge_Gnabry
6itc1uv6,https://en.wikipedia.org/wiki/Joshua_Brillante
6k7x54LR,https://en.wikipedia.org/wiki/Gal_Alberman
6kL7MBJq,https://en.wikipedia.org/wiki/Sim%C3%A3o
6kMXTAGg,https://en.wikipedia.org/wiki/Stefano_Greco
6kvbBHqr,https://en.wikipedia.org/wiki/Jakub_Jankto
6ky45w20,"https://en.wikipedia.org/wiki/Ibrahima_Cont%C3%A9_(footballer,_born_1996)"
6m1IsErL,https://en.wikipedia.org/wiki/Maksym_Malyshev
6m566fII,https://en.wikipedia.org/wiki/Giovanni_Simeone
6m8LRsMC,https://en.wikipedia.org/wiki/Dani_Alves
6mRZDlrG,https://en.wikipedia.org/wiki/Luke_McGee
6mqg3AcH,https://en.wikipedia.org/wiki/Stefan_O%27Connor
6o7JDjCM,https://en.wikipedia.org/wiki/Benjamin_Jeannot
6osuyTbH,https://en.wikipedia.org/wiki/Tarik_Elyounoussi
6ow40c7A,https://en.wikipedia.org/wiki/Carl_Jenkinson
6q4Oxx1C,https://en.wikipedia.org/wiki/Heiko_Westermann
6qUE0AeN,https://en.wikipedia.org/wiki/Lorenzo_Insigne
6qVwC9AH,https://en.wikipedia.org/wiki/Aritz_Elustondo
6qric5Ic,https://en.wikipedia.org/wiki/Siem_de_Jong
6qyeYCYO,https://en.wikipedia.org/wiki/Adnan_Januzaj
6sNAjHu1,"https://en.wikipedia.org/wiki/Keko_(footballer,_born_1991)"
6sfFppqP,https://en.wikipedia.org/wiki/Cazim_Suljic
6si01V5L,https://en.wikipedia.org/wiki/Lewis_Grabban
6speFTEU,https://en.wikipedia.org/wiki/Baptiste_Alo%C3%A9
6ssHEkoB,https://en.wikipedia.org/wiki/Mamadou_Sakho
6u93gyCG,https://en.wikipedia.org/wiki/Calum_Chambers
6uKmjfMu,https://en.wikipedia.org/wiki/Matias_Delgado
6uQRqy19,https://en.wikipedia.org/wiki/Declan_Rudd
6uhxbfN0,https://en.wikipedia.org/wiki/Massimo_Zappino
6w5071p1,https://en.wikipedia.org/wiki/Oliver_Kirch
6w8mLnxQ,https://en.wikipedia.org/wiki/Tosin_Adarabioyo
6wDTyuMQ,https://en.wikipedia.org/wiki/Alan_Hutton
6wL0EhK2,https://en.wikipedia.org/wiki/Markus_Suttner
6wVqSqO0,https://en.wikipedia.org/wiki/Francesco_Bardi
6wyog5KP,https://en.wikipedia.org/wiki/Charlie_Austin
6y0lhADD,https://en.wikipedia.org/wiki/Giannis_Maniatis
6y2LJY0g,https://en.wikipedia.org/wiki/Juan_Carricondo
6y9ES72S,https://en.wikipedia.org/wiki/Lucas_Torr%C3%B3
6yhz9T74,"https://en.wikipedia.org/wiki/Fernando_(footballer,_born_1992)"
6ymj1g0J,https://en.wikipedia.org/wiki/Redrado
6yv4N0wf,"https://en.wikipedia.org/wiki/Stefan_Mitrovi%C4%87_(footballer,_born_January_2002)"
80538W41,https://en.wikipedia.org/wiki/Gustavo_Campanharo
82EF0bb4,https://en.wikipedia.org/wiki/Jaime
82RZptfL,https://en.wikipedia.org/wiki/Aleksandar_Ignjovski
82iJTw7N,https://en.wikipedia.org/wiki/Santiago_Arias
84aniMYE,https://en.wikipedia.org/wiki/Tokelo_Rantie
84qhYEqt,"https://en.wikipedia.org/wiki/Fernandinho_(footballer,_born_May_1985)"
86PvpO11,https://en.wikipedia.org/wiki/Danny_Welbeck
86zxXGXu,https://en.wikipedia.org/wiki/Ilya_Aleksiyevich
88LnXlGN,https://en.wikipedia.org/wiki/Edenilson
88V6O2X4,"https://en.wikipedia.org/wiki/Michael_Keane_(footballer,_born_1993)"
88iLXV0O,https://en.wikipedia.org/wiki/Luke_Shaw
88jzmng2,https://en.wikipedia.org/wiki/Stefan_Ilsanker
88twBgtc,https://en.wikipedia.org/wiki/Jordan_Veretout
88uNKOQp,https://en.wikipedia.org/wiki/Pione_Sisto
8APqwh2k,"https://en.wikipedia.org/wiki/Ramires_(footballer,_born_1976)"
8AkbVvN2,https://en.wikipedia.org/wiki/John_Obi_Mikel
8C2gn9kg,"https://en.wikipedia.org/wiki/Manuel_da_Costa_(footballer,_born_1986)"
8CE8Sho8,https://en.wikipedia.org/wiki/Sven_Ulreich
8Cf0NM4a,https://en.wikipedia.org/wiki/Stefan_de_Vrij
8CmNQlek,https://en.wikipedia.org/wiki/Martin_Hansen_(footballer)
8CyvzF4J,https://en.wikipedia.org/wiki/Marko_Livaja
8E92JyZC,https://en.wikipedia.org/wiki/Omar_El_Kaddouri
8EI0Tyyr,https://en.wikipedia.org/wiki/Tyler_Blackett
8EINWM00,https://en.wikipedia.org/wiki/Zlatan_Alomerovi%C4%87
8EIQQCI5,https://en.wikipedia.org/wiki/Brendan_Galloway
8EqrjqCF,https://en.wikipedia.org/wiki/Ricardo_Rodriguez_(footballer)
8Ewuow5i,https://en.wikipedia.org/wiki/Mat%C4%9Bj_Vydra
8GAxM9jt,https://en.wikipedia.org/wiki/Domenico_Maietta
8GTKm3hc,https://en.wikipedia.org/wiki/Josh_Maja
8GVTH1Vg,https://en.wikipedia.org/wiki/Nestor
8GVcLWJk,https://en.wikipedia.org/wiki/Lorenzo_Pellegrini
8GxJnytr,https://en.wikipedia.org/wiki/Coro
8IFdwhQM,https://en.wikipedia.org/wiki/Silvio
8IR6u2kN,https://en.wikipedia.org/wiki/Giulio_Migliaccio
8K1kEYZf,https://en.wikipedia.org/wiki/N-dimensional_sequential_move_puzzle
8K4WA9Gh,https://en.wikipedia.org/wiki/Marc_Bartra
8K5EAdxO,"https://en.wikipedia.org/wiki/Gilberto_(footballer,_born_1989)"
8Ka0CoOm,https://en.wikipedia.org/wiki/Theo_Pellenard
8KfH5K8C,https://en.wikipedia.org/wiki/Ramon_Azeez
8Kn0phN2,https://en.wikipedia.org/wiki/Guido_Marilungo
8KpOJV2B,https://en.wikipedia.org/wiki/Thomas_M%C3%BCller
8MBvC2Mq,https://en.wikipedia.org/wiki/Tony_Jantschke
8Mgf8MLm,https://en.wikipedia.org/wiki/Gast%C3%B3n_Ram%C3%ADrez
8OTCRUh0,https://en.wikipedia.org/wiki/Borja_Mayoral
8OTUIJhp,"https://en.wikipedia.org/wiki/Ra%C3%BAl_Navas_(footballer,_born_1988)"
8OhQbgDA,https://en.wikipedia.org/wiki/Nick_Viergever
8QDZjuWj,https://en.wikipedia.org/wiki/Roberto_Canella
8QK1SO5g,https://en.wikipedia.org/wiki/Ademola_Lookman
8QL8VjKD,https://en.wikipedia.org/wiki/Darren_Randolph
8QcadiBC,https://en.wikipedia.org/wiki/Dimitri_Payet
8SgbEI0Q,https://en.wikipedia.org/wiki/Rachid_A%C3%AFt-Atmane
8SkAyAj6,https://en.wikipedia.org/wiki/Fabian_Benko
8SpJMfae,"https://en.wikipedia.org/wiki/Tal_Ben_Haim_(footballer,_born_1989)"
8UkK3Y37,https://en.wikipedia.org/wiki/Marcel_Sabitzer
8UwHPuvH,https://en.wikipedia.org/wiki/Alessandro_Florenzi
8W0WzBQK,https://en.wikipedia.org/wiki/Dario_Zuparic
8WDtGSER,https://en.wikipedia.org/wiki/Bryan_Acosta
8WlEzXZT,https://en.wikipedia.org/wiki/Diogo_Salom%C3%A3o
8Wp8ZCLG,https://en.wikipedia.org/wiki/Nacho_Fern%C3%A1ndez_(football_manager)
8YTQNhQ9,https://en.wikipedia.org/wiki/Khouma_Babacar
8YhzDqrF,https://en.wikipedia.org/wiki/Ahmed_Hamoudi
8b86g1el,https://en.wikipedia.org/wiki/Moi_G%C3%B3mez
8bTxPGa4,https://en.wikipedia.org/wiki/Santiago_Garc%C3%ADa_(Argentine_footballer)
8bbTIqDq,https://en.wikipedia.org/wiki/Yoshinori_Muto
8bvxeNAG,https://en.wikipedia.org/wiki/Javier_Manquillo
8dJBjPXJ,https://en.wikipedia.org/wiki/Jakob_Haugaard
8dbUD0pE,https://en.wikipedia.org/wiki/Luca_Castellazzi
8docB4Zn,https://en.wikipedia.org/wiki/Pedro_Bigas
8f5walY0,https://en.wikipedia.org/wiki/Claudiu_Keseru
8fNPeO0k,https://en.wikipedia.org/wiki/Youssef_El-Arabi
8fZSyUbm,"https://en.wikipedia.org/wiki/Sergio_Escudero_(footballer,_born_1989)"
8hGhaqDI,https://en.wikipedia.org/wiki/Ivan_Radovanovi%C4%87
8hRwt7Me,https://en.wikipedia.org/wiki/Jan_Kliment
8hd7Wfo2,https://en.wikipedia.org/wiki/Gary_Medel
8hhNPfu0,https://en.wikipedia.org/wiki/Luiz_Adriano
8htE9YuM,https://en.wikipedia.org/wiki/Alexander_Madlung
8jE1xUrf,"https://en.wikipedia.org/wiki/Rafinha_(footballer,_born_February_1993)"
8jaA3y5m,https://en.wikipedia.org/wiki/Marvin_Compper
8jhtnJwj,https://en.wikipedia.org/wiki/Musonda
8l70KeQf,https://en.wikipedia.org/wiki/Evgeny_Makarenko
8l99epoQ,https://en.wikipedia.org/wiki/Viktor_Tsyhankov
8liaG2W0,https://en.wikipedia.org/wiki/Christopher_Nkunku
8lnElLro,https://en.wikipedia.org/wiki/Arijan_Ademi
8nPnFoPt,https://en.wikipedia.org/wiki/Ouasim_Bouy
8nVXP7xE,"https://en.wikipedia.org/wiki/Claudio_Bravo_(footballer,_born_1997)"
8noujb5e,https://en.wikipedia.org/wiki/Jaroslav_Drobn%C3%BD_(footballer)
8nuyj4TG,https://en.wikipedia.org/wiki/Diafra_Sakho
8pfS82ag,https://en.wikipedia.org/wiki/Gojko_Ka%C4%8Dar
8pgzl3LK,https://en.wikipedia.org/wiki/Ruben_Yanez
8phoc5ja,https://en.wikipedia.org/wiki/Valentin_Eysseric
8psKAcuG,"https://en.wikipedia.org/wiki/P%C3%A9rez,_Jonathan"
8ptXjW8f,https://en.wikipedia.org/wiki/Esteban_Cambiasso
8ra7I5SI,https://en.wikipedia.org/wiki/Ryan_Bertrand
8rbKS64d,https://en.wikipedia.org/wiki/Michele_Troiani
8rkuSFO3,https://en.wikipedia.org/wiki/Niki_Zimling
8rysHsiU,https://en.wikipedia.org/wiki/Mark_Bunn_(English_footballer)
8t5OxIB9,"https://en.wikipedia.org/wiki/Pedro_Pereira_(footballer,_born_1998)"
8tjh4C3q,https://en.wikipedia.org/wiki/Sascha_Riether
8vByEDhp,"https://en.wikipedia.org/wiki/James_Collins_(footballer,_born_1990)"
8vVtUw90,https://en.wikipedia.org/wiki/Steven_Berghuis
8vwY2xKA,https://en.wikipedia.org/wiki/Semih_Kaya
8xArOHfB,https://en.wikipedia.org/wiki/Nicola_Sansone
8xFYnbEi,https://en.wikipedia.org/wiki/Sead_Kola%C5%A1inac
8xcH0QMS,"https://en.wikipedia.org/wiki/Dmitry_Yefremov_(footballer,_born_1995)"
8xvtP9Ll,https://en.wikipedia.org/wiki/Davide_Santon
8xzFSMjo,https://en.wikipedia.org/wiki/Verza_(footballer)
8z1jdvom,https://en.wikipedia.org/wiki/Kevin_Malcuit
8z6PLSII,https://en.wikipedia.org/wiki/Elseid_Hysaj
8z6TllPE,https://en.wikipedia.org/wiki/Lucas_Evangelista
8zxfYRtn,https://en.wikipedia.org/wiki/Pablo_de_Blasis
A10nmDRJ,https://en.wikipedia.org/wiki/Jeremy_Menez
A14AM8L1,https://en.wikipedia.org/wiki/Kevin_Strootman
A1SNPU17,https://en.wikipedia.org/wiki/Steven_Fletcher_(footballer)
A3B4vScD,https://en.wikipedia.org/wiki/Adil_Rami
A3ZJNQg1,https://en.wikipedia.org/wiki/Mattia_Perin
A3lkVh2A,https://en.wikipedia.org/wiki/Hern%C3%A1n_Toledo
A3rfsrdG,https://en.wikipedia.org/wiki/Marcel_Tisserand
A3ywEtVi,https://en.wikipedia.org/wiki/Salvatore_Sirigu
A52KXlR1,https://en.wikipedia.org/wiki/Joel_Obi
A5AOUk2F,https://en.wikipedia.org/wiki/Mapou_Yanga-Mbiwa
A5OjIAzd,https://en.wikipedia.org/wiki/Aleksandar_Jevti%C4%87
A5YHqogH,https://en.wikipedia.org/wiki/Steve_Mandanda
A5rjoos2,https://en.wikipedia.org/wiki/Niko_Bungert
A75lMJHO,https://en.wikipedia.org/wiki/Roy_Beerens
A7pgD1ZN,https://en.wikipedia.org/wiki/Paddy_McNair
A92JGu0r,https://en.wikipedia.org/wiki/Kevin-Prince_Boateng
A9G274w9,"https://en.wikipedia.org/wiki/Paul_Robinson_(footballer,_born_1979)"
A9IyfaRd,https://en.wikipedia.org/wiki/Miranda
A9OsGdNc,"https://en.wikipedia.org/wiki/Steve_Davies_(footballer,_born_1987)"
A9WpvRff,https://en.wikipedia.org/wiki/Lorenzo_De_Silvestri
A9iUGg7R,https://en.wikipedia.org/wiki/Zeki_Fryers
AB7kHaPc,https://en.wikipedia.org/wiki/Romain_Alessandrini
ABLSvgZ3,https://en.wikipedia.org/wiki/Perparim_Hetemaj
ABRTDgOm,https://en.wikipedia.org/wiki/Theodor_Gebre_Selassie
AD0AT4X1,https://en.wikipedia.org/wiki/Carlos_Zambrano_(footballer)
ADQwCnZ1,https://en.wikipedia.org/wiki/George_Boyd_(footballer)
ADcFTfqt,"https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida_(footballer,_born_1990)"
ADyVRddM,https://en.wikipedia.org/wiki/Cesar
ADz9mh2A,https://en.wikipedia.org/wiki/Diego_Contento
AF2iqxB6,https://en.wikipedia.org/wiki/Demarai_Gray
AFFQxufK,https://en.wikipedia.org/wiki/Fabio_Coltorti
AFOHdd8C,https://en.wikipedia.org/wiki/Gedion_Zelalem
AFU8lStP,"https://en.wikipedia.org/wiki/Ricardo_Pereira_(footballer,_born_1993)"
AFZ4yMrq,https://en.wikipedia.org/wiki/Martin_Olsson
AFay0OqE,https://en.wikipedia.org/wiki/Viktor_Fischer
AFdx2nBi,https://en.wikipedia.org/wiki/Joao_Carlos_Teixeira
AFefBpwI,https://en.wikipedia.org/wiki/Juan_Cuadrado
AFoQXrJT,https://en.wikipedia.org/wiki/Matthieu_Saunier
AFrrNUgS,"https://en.wikipedia.org/wiki/Lucas_Silva_(footballer,_born_1993)"
AHeWolAk,https://en.wikipedia.org/wiki/Inigo_Martinez
AHq6HWti,https://en.wikipedia.org/wiki/Yuri_Lodygin
AHxDoU8N,https://en.wikipedia.org/wiki/Emmanuel_Emenike
AJPBp2as,https://en.wikipedia.org/wiki/Olivier_Giroud
AJoLwKZA,https://en.wikipedia.org/wiki/Lazaros_Christodoulopoulos
ALIJY1rd,https://en.wikipedia.org/wiki/Vincenzo_Rennella
ALImCQdo,https://en.wikipedia.org/wiki/Jacopo_Sala
ALaOZUl2,https://en.wikipedia.org/wiki/Julian_Korb
ALmM5Mbm,https://en.wikipedia.org/wiki/Mario_Sampirisi
ALnEWV5m,https://en.wikipedia.org/wiki/Manuel_Pasqual
ALraD0VN,https://en.wikipedia.org/wiki/Igor_Akinfeev
ANvd0rCA,https://en.wikipedia.org/wiki/Rade_Kruni%C4%87
APlT7WCj,https://en.wikipedia.org/wiki/Davy_Roef
APnvMol2,https://en.wikipedia.org/wiki/Frederic_Veseli
APp1STK6,https://en.wikipedia.org/wiki/Nathan_Redmond
AR1ysQQB,https://en.wikipedia.org/wiki/Markus_Steinh%C3%B6fer
AR2PqO6h,https://en.wikipedia.org/wiki/Marc-Oliver_Kempf
AR9aFkgC,https://en.wikipedia.org/wiki/Manuel_del_Moral_Fernandez
ARB3rdQn,https://en.wikipedia.org/wiki/Evgen_Konoployanka
ARDoodzq,https://en.wikipedia.org/wiki/Borja_Valero
ARUkhedr,https://en.wikipedia.org/wiki/Luca_Ceppitelli
ARaUcfV8,https://en.wikipedia.org/wiki/Serhiy_Kryvtsov
ARcPudId,https://en.wikipedia.org/wiki/Abdoulay_Konko
ARdqBpLn,https://en.wikipedia.org/wiki/Bassem_Srarfi
ATAc2gd9,https://en.wikipedia.org/wiki/Kevin_Wimmer
ATb1RKn8,"https://en.wikipedia.org/wiki/Shaun_MacDonald_(footballer,_born_1988)"
ATnr2OzD,https://en.wikipedia.org/wiki/Shkodran_Mustafi
ATpBg6ym,"https://en.wikipedia.org/wiki/K%C3%A1ri_%C3%81rnason_(footballer,_born_1944)"
ATurLHr0,https://en.wikipedia.org/wiki/Theo_Hernandez
AVR9OF4C,https://en.wikipedia.org/wiki/Milan_Borjan
AVysqrBE,https://en.wikipedia.org/wiki/Mat%C3%ADas_Vecino
AXH1pYQt,"https://en.wikipedia.org/wiki/Guilherme_(footballer,_born_May_1991)"
AXHHSUpq,https://en.wikipedia.org/wiki/Jules_Iloki
AXKRenZI,https://en.wikipedia.org/wiki/Marc_Janko
AXQzJq3b,https://en.wikipedia.org/wiki/Diego_God%C3%ADn
AXsvTMeh,https://en.wikipedia.org/wiki/Sergey_Chernik
AXwRs6Lm,https://en.wikipedia.org/wiki/James_McClean
AZ6TTjDC,https://en.wikipedia.org/wiki/Rodrigo_De_Paul
AZaj8isn,https://en.wikipedia.org/wiki/David_Marshall_(Scottish_footballer)
AZgM33p0,https://en.wikipedia.org/wiki/Lukasz_Piszczek
AZjB6SRt,https://en.wikipedia.org/wiki/Keita_Bald%C3%A9
AZsVmAxP,https://en.wikipedia.org/wiki/Dieumerci_Mbokani
AZw7YEM8,https://en.wikipedia.org/wiki/Jeremy_Taravel
AaXC2DTB,https://en.wikipedia.org/wiki/Robin_Knoche
AcdFAF6H,https://en.wikipedia.org/wiki/Oleksandr_Rybka
Acn2nqcb,https://en.wikipedia.org/wiki/Bruno_Gama
Acxka2u3,https://en.wikipedia.org/wiki/Pato
Ae6I8Cdq,https://en.wikipedia.org/wiki/Sabin
AeT4XUYr,https://en.wikipedia.org/wiki/Seydou_Doumbia
AegvHhkU,https://en.wikipedia.org/wiki/Florentin_Pogba
Aexbrioc,https://en.wikipedia.org/wiki/Suso_(footballer)
AgQ2rkz7,https://en.wikipedia.org/wiki/Rodrigo_Palacio
AiH2zDve,https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87
AiIfuEh9,https://en.wikipedia.org/wiki/Joshua_Brenet
AiVsdkxM,https://en.wikipedia.org/wiki/Slobodan_Rajkovi%C4%87
Ak8rKaAI,https://en.wikipedia.org/wiki/Jonathan_Walters
AkH99Ojn,https://en.wikipedia.org/wiki/Marc_Cardona_Rovira
AkMslDtA,https://en.wikipedia.org/wiki/Raul_Albiol
AkmgASBG,https://en.wikipedia.org/wiki/Christian_Santos
AkzHA2kB,https://en.wikipedia.org/wiki/Riyad_Mahrez
Am1OnaHH,https://en.wikipedia.org/wiki/Rub%C3%A9n_Castro
AmR0hx1i,https://en.wikipedia.org/wiki/Maximiliano_Moralez
Amw02Qah,https://en.wikipedia.org/wiki/Javier_Espinosa_Gonz%C3%A1lez
AoWVYBUC,https://en.wikipedia.org/wiki/Marek_Hamsik
Aod1noi7,https://en.wikipedia.org/wiki/Sam_Johnstone
Aok70rK9,https://en.wikipedia.org/wiki/Hans_Hateboer
Aotm1TVI,https://en.wikipedia.org/wiki/Russell_Martin_(footballer)
AovXoIQO,https://en.wikipedia.org/wiki/Diego_Alves
Aq71cZcC,https://en.wikipedia.org/wiki/Tommy_Elphick
Aqlq0I3B,https://en.wikipedia.org/wiki/Yoan_Cardinale
AsC0cUyH,https://en.wikipedia.org/wiki/Alin_To%C8%99ca
AsO6LPft,https://en.wikipedia.org/wiki/Augusto_Fern%C3%A1ndez
AspCbpVq,https://en.wikipedia.org/wiki/Yekta_Kurtulu%C5%9F
AstVKVP2,"https://en.wikipedia.org/wiki/David_Silva_(footballer,_born_October_1986)"
AstZSxkP,https://en.wikipedia.org/wiki/Andrea_Costa_(footballer)
Au6HfOCe,https://en.wikipedia.org/wiki/Cl%C3%A9ber_Reis
Au7zDEEL,https://en.wikipedia.org/wiki/Guaita
AuwJZqXT,https://en.wikipedia.org/wiki/Marco_D%27Alessandro
AweRIpPk,https://en.wikipedia.org/wiki/Fabio_Pisacane
Awmmp4NH,https://en.wikipedia.org/wiki/Ramadan_Sobhi
AyBm2cIA,https://en.wikipedia.org/wiki/Jeremy_Morel
AyBsmmHa,https://en.wikipedia.org/wiki/Miguel_de_las_Cuevas
C0RyeQFh,https://en.wikipedia.org/wiki/Riccardo_Saponara
C0gXEDnc,https://en.wikipedia.org/wiki/Thulani_Serero
C0k77X1T,https://en.wikipedia.org/wiki/Roman_Eremenko
C0qt1olC,https://en.wikipedia.org/wiki/Bueno
C24N3uKc,https://en.wikipedia.org/wiki/Emiliano_Ins%C3%BAa
C2SeP04b,https://en.wikipedia.org/wiki/Gylfi_Sigur%C3%B0sson
C2SxJvVd,https://en.wikipedia.org/wiki/Roger
C4PM3Eri,https://en.wikipedia.org/wiki/Loic_Perrin
C4qdueLP,https://en.wikipedia.org/wiki/Jack_Butland
C6C9HFYh,https://en.wikipedia.org/wiki/Gorka_Elustondo
C6EATqht,https://en.wikipedia.org/wiki/Christian_Fuchs
C6VHJ9JM,https://en.wikipedia.org/wiki/Ricardo_Horta
C6hVoQZ2,https://en.wikipedia.org/wiki/Jozo_Simunovic
C8oPNXTA,https://en.wikipedia.org/wiki/Andreas_Beck_(footballer)
C8sXSzqD,"https://en.wikipedia.org/wiki/Danny_Rose_(footballer,_born_1990)"
CAWma17n,https://en.wikipedia.org/wiki/Blaise_Matuidi
CAe0xYDU,https://en.wikipedia.org/wiki/Lucas_Castro
CAhaZhQQ,https://en.wikipedia.org/wiki/Aritz_Aduriz
CCNtplZe,https://en.wikipedia.org/wiki/Roberto_Firmino
CCTRYs3a,https://en.wikipedia.org/wiki/Filipe_Lu%C3%ADs
CCXsG36m,https://en.wikipedia.org/wiki/Baba
CCfKuwfE,https://en.wikipedia.org/wiki/Alexander_Hack
CED8hIwh,https://en.wikipedia.org/wiki/Danny_Blum
CEVJy6Bc,https://en.wikipedia.org/wiki/Trent_Alexander-Arnold
CEWQBLuG,https://en.wikipedia.org/wiki/Cedric
CEm70uDg,"https://en.wikipedia.org/wiki/Adri%C3%A1n_(footballer)"
CG9re5ea,https://en.wikipedia.org/wiki/Matthias_Ostrzolek
CGYTfOie,https://en.wikipedia.org/wiki/Mikel_Arruabarrena
CGbOvQoP,https://en.wikipedia.org/wiki/Elliot_Lee
CGhZZhrI,https://en.wikipedia.org/wiki/Dejan_Radonji%C4%87_(footballer)
CImnY1TE,https://en.wikipedia.org/wiki/Mamadou_Kon%C3%A9_(Burkinab%C3%A9_footballer)
CKYnnUEo,https://en.wikipedia.org/wiki/Munir_El_Haddadi
CKcCpcKN,https://en.wikipedia.org/wiki/Xherdan_Shaqiri
CKyKL1ff,https://en.wikipedia.org/wiki/Michy_Batshuayi
CM16Bvc5,https://en.wikipedia.org/wiki/Ianis_Hagi
CMCTeMxS,https://en.wikipedia.org/wiki/Ryan_Donnelly_(footballer)
CMGUADgt,https://en.wikipedia.org/wiki/Cesar_Azpilicueta
CMIXBCNI,https://en.wikipedia.org/wiki/Tolga_Ci%C4%9Ferci
CMjm9EQF,https://en.wikipedia.org/wiki/Diego_Benaglio
CO9bjrLo,https://en.wikipedia.org/wiki/Alvaro_Arbeloa
CONYFX94,https://en.wikipedia.org/wiki/Ahmed_Elmohamady
COXiT2Rp,https://en.wikipedia.org/wiki/Lamine_San%C3%A9
COZrpB1f,"https://en.wikipedia.org/wiki/Lu%C3%ADs_Neto"
COipysWk,https://en.wikipedia.org/wiki/Lars_Stindl
COnT2Lh0,https://en.wikipedia.org/wiki/Marcus_Rashford
CS1meOhl,https://en.wikipedia.org/wiki/Bakary_Sako
CSErGSLp,https://en.wikipedia.org/wiki/Andrea_Nalini
CSI5eTAP,https://en.wikipedia.org/wiki/Adrian_Martinez_(American_football)
CSIEND11,https://en.wikipedia.org/wiki/Mikel_Vesga
CSmsJmEK,https://en.wikipedia.org/wiki/Alain_Traor%C3%A9
CSop8eKP,https://en.wikipedia.org/wiki/Wes_Brown
CSvUiWgh,"https://en.wikipedia.org/wiki/Tom_Davies_(footballer,_born_1998)"
CU2eFWNu,https://en.wikipedia.org/wiki/Haris_Medunjanin
CU4pL3ue,https://en.wikipedia.org/wiki/Sergio_Busquets
CUnZ9W5g,https://en.wikipedia.org/wiki/Sergio_Canales
CW3rsOvB,https://en.wikipedia.org/wiki/Alex_Singer_(soccer)
CWgHFmMk,"https://en.wikipedia.org/wiki/Carl%C3%A3o_(footballer,_born_1990)"
CWtLornr,https://en.wikipedia.org/wiki/Damian_Suarez
CWugbi04,https://en.wikipedia.org/wiki/Marco_Streller
CYLKpgIJ,https://en.wikipedia.org/wiki/Anastasios_Donis
CYQZhh9a,https://en.wikipedia.org/wiki/Ander_Iturraspe
CYYmBPUo,https://en.wikipedia.org/wiki/Manuel_Pucciarelli
CYgQyyFL,https://en.wikipedia.org/wiki/Christian_G%C3%BCnter
Cb2Jco2K,https://en.wikipedia.org/wiki/Ogenyi_Onazi
CbRMGjbn,https://en.wikipedia.org/wiki/Elliot_Embleton
CbbEhEvI,"https://en.wikipedia.org/wiki/Konstantinos_Manolas_(footballer,_born_1993)"
CbslC3v9,https://en.wikipedia.org/wiki/David_Simon
Cd1ieN88,https://en.wikipedia.org/wiki/Juan_Bernat
CdBJoDCN,https://en.wikipedia.org/wiki/Matt_Phillips
CdXPbmcp,https://en.wikipedia.org/wiki/Nacho_Monreal
CdcY44Q1,https://en.wikipedia.org/wiki/Laure
Cdun8UcD,https://en.wikipedia.org/wiki/Vyacheslav_Malafeev
CfghB0gf,https://en.wikipedia.org/wiki/Pablo_Fornals
Ch3tMBbN,https://en.wikipedia.org/wiki/Serdar_Tasci
Ch67DmvB,https://en.wikipedia.org/wiki/Miha_Zajc
ChFv5s5C,https://en.wikipedia.org/wiki/Yunus_Mall%C4%B1
Cj5rnjpG,https://en.wikipedia.org/wiki/Moses_Simon
CjPOl7ml,https://en.wikipedia.org/wiki/Rafael_Torres_(footballer)
Cl1g9vCl,https://en.wikipedia.org/wiki/David_Abraham_(footballer)
ClAgbmjb,https://en.wikipedia.org/wiki/Yacine_Bammou
ClPpV3uo,https://en.wikipedia.org/wiki/Adrian_Stoian
CloE7jjr,https://en.wikipedia.org/wiki/Toni_Kroos
CnBQp2sj,https://en.wikipedia.org/wiki/Ainsley_Maitland-Niles
CnIiPTer,https://en.wikipedia.org/wiki/Tommaso_Berni
CnscqWB1,https://en.wikipedia.org/wiki/Jos%C3%A9_Gomes_(football_manager)
CnvwSKf9,"https://en.wikipedia.org/wiki/M%C3%A1rio_Rui_(footballer,_born_1925)"
CpKkPKuP,https://en.wikipedia.org/wiki/Breel_Embolo
CpNWafYa,https://en.wikipedia.org/wiki/Rune_Jarstein
CpkrpxME,https://en.wikipedia.org/wiki/Alex
CpmeH2Nu,https://en.wikipedia.org/wiki/Borja_Viguera
Crk9ZF3E,https://en.wikipedia.org/wiki/John-Patrick_Strau%C3%9F
