id,game,start,end,text,付加的情報か,大分類,小分類,備考
204,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,20:35,20:43,The Russians are putting pressure on him.,,,,
205,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,20:41,20:44,Scharthof.,,,,
206,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,20:43,20:47,Hulk in the offside.,,,,
207,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,20:46,20:50,Leverkusen can blow it through.,,,,
208,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,20:48,21:00,21st minute.,,,,
209,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,20:59,21:03,The first chance for the goal.,,,,
210,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:01,21:05,The player is out.,,,,
211,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:04,21:07,This is a chance for Zenit.,,,,
212,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:05,21:09,Dani can put the ball through.,,,,
213,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:07,21:13,Spajic is not in a good position against Kershak.,,,,
214,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:10,21:16,Donati has to help him.,,,,
215,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:14,21:18,He's too late.,,,,
216,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:17,21:20,"Luckily, Leno was careful.",,,,
217,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:18,21:23,Witsel's shot was clean.,,,,
218,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:21,21:25,Toprak's defence.,,,,
219,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:24,21:32,Brandt.,,,,
220,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:31,21:33,Bender.,,,,
221,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:32,21:37,Kershak.,,,,
222,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:36,21:40,Konto over Dani.,,,,
223,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:39,21:42,Leno.,,,,
224,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:41,21:44,He's there in time.,,,,
225,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,21:43,22:09,"No doubt, the topic of this season at Bayern.",,,,
226,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:06,22:12,"The attack, especially at the start of the season.",,,,
227,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:09,22:16,They played really well and really strong.,,,,
228,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:13,22:20,"The topic is the balance, which is often missing.",,,,
229,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:17,22:23,"That was also seen here, when they move up wide.",,,,
230,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:20,22:27,"A good action from the guests, as now with Kershak.",,,,
231,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:24,22:30,And it's getting dangerous.,,,,
232,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:28,22:33,No offside position.,,,,
233,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:31,22:39,Now in the centre.,,,,
234,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:37,22:43,Spajic can't see it.,,,,
235,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:41,22:45,Donati takes care of the shut-off.,,,,
236,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:43,22:47,Toprak covers the space.,,,,
237,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:45,22:51,"But no one at Andrzej Kershakov, who doesn't do it badly.",,,,
238,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:47,22:54,I think Leno was still there.,,,,
239,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:52,22:57,Maybe that means we have to score now.,,,,
240,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:54,23:00,Because his team is there in the last minutes.,,,,
241,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,22:57,23:03,"Two, three big shots.",,,,
242,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:01,23:07,"Twice Kershakov, once Witsel.",,,,
243,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:05,23:09,"To that, Hulk's post shot.",,,,
244,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:07,23:15,"Clear shot, plus 14 meters.",,,,
245,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:13,23:19,Spajic leads by one goal.,,,,
246,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:16,23:26,"After this, he moves on to the second half where the Nets are playing play magic.",,,,
247,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:21,23:29,Then were there two such shots.,,,,
248,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:27,23:37,"Falco whom was messing up, Ras said so, But Kaman went for the puck.",,,,
249,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:35,23:41,And Kaman kept the ball with special control by Rabowick.,,,,
250,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:37,23:46,"Sparic, he's got it in.",,,,
251,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:41,23:49,There's no one but Anjoukov.,,,,
252,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:46,23:51,At least there's a second corner for Bayern.,,,,
253,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:49,24:01,"Alexander Anjoukov, the routinier who was already there in 2008, was in the quarterfinals of the UEFA Cup in Leverkusen.",,,,
254,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,23:58,24:04,He lost here with 1-4.,,,,
255,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,24:01,24:16,Zenit won the title and Bayern were still in the semi-finals.,,,,
256,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,24:04,24:22,"To the corner, Salah Nolu.",,,,
257,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,24:16,24:23,Toprak.,,,,
258,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,24:22,24:31,Belarabi is unhappy.,,,,
259,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,24:23,24:32,He's got it.,,,,
260,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,24:31,40:59,Cricchito.,,,,
261,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,40:58,41:03,Foul play by Bellarabi.,,,,
262,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:01,41:20,There.,,,,
263,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:19,41:24,Cricchito hits the kneecap of Bellarabi.,,,,
264,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:21,41:34,"He turns the Italian's left knee a little bit, but he's already back in it.",,,,
265,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:28,41:36,Free kick by Kershakov.,,,,
266,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:34,41:54,Dani almost gets there after Anjoukov has made the ball sharp.,,,,
267,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:48,42:01,No one was there for Anjoukov.,,,,
268,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,41:58,42:03,Bender comes out late.,,,,
269,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:01,42:06,And then Spalic sails over it.,,,,
270,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:03,42:09,So the shots are there for Zenit.,,,,
271,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:06,42:11,Kershakov twice.,,,,
272,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:09,42:13,Witsel had a chance.,,,,
273,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:11,42:15,Hulk at the post.,,,,
274,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:13,42:20,"Only five goals from the Russians, but they were all really dangerous.",,,,
275,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:15,42:23,They now have more possession of the ball.,,,,
276,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:20,42:29,"Leverkusen with more goals, but without a real forcing possibility to go forward.",,,,
277,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:23,42:30,Yetwei.,,,,
278,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:29,42:32,Again too inaccurate.,,,,
279,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:30,42:39,Bayern with some gaps in the middle.,,,,
280,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:35,42:43,But it was clear that this was a bit of a problem situation.,,,,
281,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:39,42:48,The mood between Bender and Shalalolu is certainly not always optimal.,,,,
282,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:44,42:50,Yetwei does it quite well against Hulk.,,,,
283,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:48,42:55,But Leverkusen will be happy if they go into the dressing room without a goal.,,,,
284,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:50,42:59,Kessling in the offside.,,,,
285,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,42:57,43:23,Toprak.,,,,
286,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:21,43:25,Zanini.,,,,
287,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:23,43:27,Toprak.,,,,
288,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:25,43:29,Zanini.,,,,
289,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:27,43:31,Bender.,,,,
290,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:29,43:33,Toprak.,,,,
291,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:31,43:36,In front of Hulk's feet.,,,,
292,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:33,43:38,"Yes, he immediately tries that.",,,,
293,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:36,43:41,"He hits his own man, Dani.",,,,
294,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:38,43:43,Zanini.,,,,
295,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:41,43:47,A guy like a bear.,,,,
296,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:45,43:49,a shot from a distance.,,,,
297,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:47,43:54,I don't think he would have come that bad.,,,,
298,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:52,43:59,Dani has to see that he somehow brings his case to the dry.,,,,
299,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,43:58,44:06,The last minute of the first half.,,,,
300,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:04,44:19,He's got to be careful.,,,,
301,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:17,44:31,Majenko will certainly play a little more after the interruption in the injury of Spajic.,,,,
302,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:29,44:39,"As I said, Leverkusen has time to take care of the wound.",,,,
303,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:34,44:44,I think Schmidt will have a lot to say to his team.,,,,
304,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:41,44:46,Leverkusen has started well here.,,,,
305,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:44,44:47,Watch out for the cross.,,,,
306,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:46,44:49,Witsel brings it in.,,,,
307,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:47,44:51,Dani and Torpagis there.,,,,
308,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:49,44:54,Leverkusen has started well.,,,,
309,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:53,44:55,15-20 minutes.,,,,
310,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:54,44:57,Made a better impression here.,,,,
311,2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen,44:55,44:59,Zenit in front of the goal with 4-5 men.,,,,
312,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:00,00:05,ideal opposition for them.,,,,
313,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:00,00:05,As we say only 24 points on the board for Deportivo La Coruña.,,,,
314,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:00,00:10,We're in 12th.,,,,
315,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:05,00:14,A defeat today and a win for some teams around them could really put them back down into relegation danger.,,,,
316,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:10,00:21,"It's so tight in the middle and bottom of the table, that bottom half separated by just four or six points from top of the mid table to bottom.",,,,
317,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:14,00:33,"Depor of course one of several teams in the bottom half of the table who picked up wins last weekend, so it really is as Duncan said very tight down the bottom.",,,,
318,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:27,00:39,Depor will come out obviously looking to defend their goal especially over the first 20 minutes or so.,,,,
319,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:34,00:46,It'll be very vital I think for Depor to maintain the 0-0 as long as they can in this first half.,,,,
320,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:39,00:55,Yeah easier said than done though because Real Madrid are really going to be pushing for goals early on because the longer they go without scoring the more the burn about could potentially get on their backs.,,,,
321,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:50,01:00,"Indeed, Bale then combining with Benzema.",,,,
322,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:55,01:00,The overlap is there from Arbeloa.,,,,
323,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:55,01:00,Bale on the ball.,,,,
324,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,00:55,01:09,Has support.,,,,
325,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:02,01:09,The ball inside now for Cruz.,,,,
326,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:02,01:09,Big match as well for Hilara.,,,,
327,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:02,01:23,Hilara has to really force his way into this midfield and with players like Cadira and Modric out it's his opportunity to make a good impression.,,,,
328,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:16,01:28,"Bale, Gareth Bale plays it in and it'll be a first corner for Real Madrid.",,,,
329,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:23,01:28,Initial pressure from the home team pretty much as we expected.,,,,
330,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:23,01:32,"Well, Gareth Bale just couldn't be on for defence.",,,,
331,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:28,01:32,We'll see how the centre-backs cope with this.,,,,
332,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:28,01:38,"Manuel Pablo, 39 years old.",,,,
333,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:32,01:38,This is the very first game he's ever played as a centre-back.,,,,
334,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:32,01:44,And yeah it's a great stadium to make that kind of debut if you want to call it.,,,,
335,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:38,01:48,That's the ball swung in.,,,,
336,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:44,01:48,It's just flicked over by Bale I think it was.,,,,
337,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:44,01:48,Picked up by Isco.,,,,
338,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:44,01:56,Isco and he may have overrun it.,,,,
339,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:48,01:56,Did well to keep it in and good play from Lauri.,,,,
340,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:48,02:06,This could be one of the key players for Depo.,,,,
341,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:59,02:06,The number 19 Ivan Cavallero.,,,,
342,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,01:59,02:12,One of several Portuguese players in the Depo squad.,,,,
343,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:06,02:12,Lauri now.,,,,
344,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:06,02:12,"Cavallero, he's one of those players.",,,,
345,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:06,02:27,He's part of an investment fund from Jorge Mendez and part of a trio of players who are out on loan at various clubs just to get some experience.,,,,
346,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:20,02:27,Was playing for Benfica last season.,,,,
347,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:20,02:33,Joao Cancelo at Valencia is another player in that Peter Lim investment fund.,,,,
348,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:27,02:37,And really they're trying to put him in the shot window but it's very difficult when you're part of a relegation struggling team.,,,,
349,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:33,02:40,Is that the same Jorge Mendez who's got players in Valencia?,,,,
350,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:37,02:47,It's like La Liga.,,,,
351,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:41,02:47,It's just his little toy isn't it?,,,,
352,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:41,02:53,His personal friend of Cristiano Ronaldo as well and Nuno Espírito Santo of course.,,,,
353,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:47,02:59,His very first client who when he was playing for Deportivo La Coruña as goalkeeper Jorge Mendez signed him.,,,,
354,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:53,02:59,His very first client.,,,,
355,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:53,03:04,Now manager of one of Real Madrid's rivals.,,,,
356,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:59,03:04,He gets everywhere.,,,,
357,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:59,03:04,Back to the action then.,,,,
358,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:59,03:04,Real Madrid maintaining possession.,,,,
359,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,02:59,03:10,Lara just pushing it back.,,,,
360,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:05,03:10,Another outing for the youngsters Nacho and Varane at the back.,,,,
361,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:05,03:18,They didn't have a good game last weekend standing in for Pepe and Ramos.,,,,
362,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:11,03:22,Just shows how key Pepe and Ramos are to the side.,,,,
363,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:18,03:22,You can replace one of them.,,,,
364,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:18,03:22,You can bring in Varane.,,,,
365,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:18,03:26,You can bring in Nacho and they can do a job.,,,,
366,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:22,03:31,Very difficult replacing two centre-backs in the middle of the season.,,,,
367,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:26,03:31,As you said they didn't have a good game last week.,,,,
368,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:26,03:37,These centre-half pairings here Varane and Nacho.,,,,
369,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:31,03:42,Varane is very highly thought of and every transfer window there are rumours about him.,,,,
370,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:37,03:42,There's Victor Fernandez back in Spain managing Deportivo.,,,,
371,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:37,03:42,His first season with Deportivo.,,,,
372,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:37,03:50,Of course former manager of their deadly rivals Celta.,,,,
373,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:42,03:56,But Varane for me is one of the most elegant centre-halves in many a year.,,,,
374,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:50,03:56,He tends to get the ball and just the ball.,,,,
375,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:50,04:01,So many centre-halves they go in and you get the feeling that they're going to make contact with something.,,,,
376,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,03:57,04:10,"The ball, the player, whatever.",,,,
377,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:01,04:10,"But Varane a very elegant, very classy midfielder.",,,,
378,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:01,04:15,Top class centre-back Rafael Varane.,,,,
379,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:10,04:15,But the only question really around him is his relative lack of fitness.,,,,
380,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:10,04:20,He very rarely plays two games in a row.,,,,
381,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:16,04:26,It's one of the first occasions where we've seen him put together a run of two games.,,,,
382,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:20,04:32,"Real Madrid indeed have had a series of muscular, mainly muscular problems, injury problems this season.",,,,
383,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:26,04:32,Questions are being asked.,,,,
384,2015-02-14 - 20-00 Real Madrid 2 - 0 Dep. La Coruna,04:26,04:32,Back to the action.,,,,
